id,y_true,old_pred,new_pred,category,baseline_model,candidate_model,ticket
164,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
164,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
165,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
172,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
174,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
174,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
174,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
174,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
174,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
174,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
174,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
174,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
174,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
174,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
174,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
174,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
175,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
176,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
176,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
176,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
176,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
176,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
176,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
176,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
176,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
176,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
176,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
176,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
176,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
182,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
182,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
182,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
182,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
182,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
182,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
182,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
182,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
182,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
182,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
182,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
182,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
190,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
193,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
195,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
195,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
195,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
195,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
195,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
195,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
195,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
195,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
195,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
195,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
195,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
195,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
197,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
198,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
199,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
199,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
199,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
199,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
199,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
199,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
199,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
199,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
199,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
199,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
199,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
199,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
204,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
204,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
204,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
204,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
204,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
204,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
204,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
204,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
204,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
204,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
204,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
204,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
209,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
212,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
220,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
221,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
225,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
229,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
235,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
237,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
237,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
237,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
237,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
237,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
237,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
237,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
237,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
237,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
237,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
237,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
237,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
238,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
238,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
238,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
238,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
238,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
238,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
238,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
238,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
238,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
238,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
238,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
238,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
241,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
241,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
241,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
241,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
241,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
241,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
241,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
241,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
241,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
241,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
241,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
241,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
244,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
245,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
248,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
249,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
254,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
254,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
254,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
254,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
254,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
254,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
254,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
254,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
254,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
254,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
254,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
254,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
258,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
264,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
267,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
267,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
267,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
267,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
267,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
267,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
267,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
267,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
267,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
267,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
267,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
267,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
269,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
270,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
271,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
271,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
271,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
271,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
271,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
271,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
271,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
271,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
271,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
271,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
271,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
271,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
276,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
280,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
280,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
280,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
280,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
280,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
280,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
280,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
280,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
280,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
280,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
280,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
280,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
287,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
291,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
291,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
291,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
291,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
291,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
291,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
291,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
291,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
291,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
291,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
291,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
291,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
298,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
298,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
298,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
298,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
298,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
298,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
298,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
298,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
298,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
298,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
298,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
298,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
302,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
303,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
307,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
309,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
309,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
309,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
309,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
309,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
309,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
309,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
309,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
309,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
309,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
309,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
309,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
313,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
313,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
313,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
313,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
313,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
313,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
313,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
313,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
313,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
313,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
313,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
313,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
314,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
331,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
331,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
331,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
331,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
331,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
331,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
331,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
331,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
331,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
331,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
331,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
331,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
332,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
337,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
338,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
345,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
345,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,emoji_replace,ticket-2
345,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_remove,ticket-2
345,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,hashtag_strip,ticket-2
345,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_remove,ticket-2
345,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,mention_replace,ticket-2
345,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,preserve_case,ticket-2
345,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_remove,ticket-2
345,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,punct_repeat,ticket-2
345,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,raw,ticket-2
345,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_remove,ticket-2
345,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,url_replace,ticket-2
346,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,emoji_remove,ticket-2
