id,y_true,old_pred,new_pred,category,baseline_model,candidate_model,probe
1981,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
1983,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
1985,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
1992,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
1999,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2007,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2023,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2028,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2036,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2039,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2043,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2047,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2068,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2083,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2084,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2087,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2100,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2109,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2117,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2126,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2134,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2142,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2154,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2175,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2188,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2189,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2190,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2191,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2192,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2194,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2203,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2210,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2235,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2255,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2257,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2282,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2288,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2301,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2308,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2329,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2334,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2336,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2351,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2374,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2385,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2387,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2395,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2396,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2398,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2400,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2408,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2409,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2412,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2417,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2418,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2437,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2442,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2453,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2455,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2456,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2486,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2499,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2505,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2520,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2528,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2540,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2543,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2545,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2546,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2548,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2569,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2579,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2594,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2598,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2609,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2611,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2617,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2619,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2644,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2671,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2672,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2675,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2679,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2687,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2707,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2709,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2715,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2727,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2730,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2736,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2740,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2756,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2757,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2758,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2768,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2770,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2777,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2786,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2793,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2794,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2797,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2802,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2808,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2822,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2826,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2829,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2830,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2842,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2843,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2844,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2849,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2852,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2856,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2863,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2867,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2871,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2872,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2875,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2879,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2880,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2884,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2889,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2899,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2900,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2913,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2941,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2942,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2944,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2950,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2957,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2960,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2965,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2971,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2983,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2993,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
2998,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3001,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3005,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3013,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3029,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3037,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3043,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3044,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3060,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3068,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3070,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3073,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3080,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3082,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3085,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3086,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3095,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3101,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3114,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3115,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3117,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3123,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3134,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3138,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3140,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3145,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3150,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3153,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3176,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3179,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3183,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3185,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3188,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3193,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3197,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3200,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3201,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3235,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3240,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3245,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3263,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3270,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3277,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3284,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3285,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3296,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3297,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3304,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3309,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3311,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3312,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3322,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3329,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3341,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3345,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3377,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3389,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3390,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3393,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3397,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3402,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3408,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3410,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3413,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3419,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3428,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3432,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3433,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3436,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3440,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3450,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3462,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3476,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3481,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3483,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3486,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3495,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3500,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3501,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3503,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3504,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3505,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3506,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3517,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3519,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3525,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3527,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3566,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3570,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3588,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3598,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3602,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3604,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3607,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3608,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3625,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3627,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3629,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3638,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3648,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3653,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3658,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3691,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3704,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3712,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3723,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3739,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3742,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3745,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3756,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3764,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3770,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3771,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3774,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3775,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3780,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3785,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3788,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3795,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3796,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3798,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3805,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3807,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3822,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3828,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3833,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3836,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3845,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3857,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3861,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3864,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3876,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3879,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3893,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3905,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3914,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3916,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3919,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3924,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3932,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3935,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3940,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3944,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3953,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3962,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3967,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3970,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3975,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3994,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3997,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
3998,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
4003,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
4029,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
4030,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
4033,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
4041,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
